estado;titulo;sku_legacy;handle;ps_product_ids;ids_vivos;que_hace_falta;tamano;admin
ESPERA_CODIGO;Frosted Acrylic OK State Cutout on Black Plaque;PS8666;p-8032-frosted-acrylic-ok-state-cutout-on-black-plaque;CD953OK;CD953OK;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8666
ESPERA_CODIGO;Frosted Acrylic OR State Cutout on Black Plaque;PS8667;p-8033-frosted-acrylic-or-state-cutout-on-black-plaque;CD953OR;CD953OR;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8667
ESPERA_CODIGO;Frosted Acrylic PA State Cutout on Black Plaque;PS8668;p-8034-frosted-acrylic-pa-state-cutout-on-black-plaque;CD953PA;CD953PA;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8668
ESPERA_CODIGO;Frosted Acrylic RI State Cutout on Black Plaque;PS8669;p-8035-frosted-acrylic-ri-state-cutout-on-black-plaque;CD953RI;CD953RI;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8669
ESPERA_CODIGO;Frosted Acrylic SC State Cutout on Black Plaque;PS8670;p-8036-frosted-acrylic-sc-state-cutout-on-black-plaque;CD953SC;CD953SC;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8670
ESPERA_CODIGO;Frosted Acrylic SD State Cutout on Black Plaque;PS8671;p-8037-frosted-acrylic-sd-state-cutout-on-black-plaque;CD953SD;CD953SD;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8671
ESPERA_CODIGO;Frosted Acrylic TX State Cutout on Black Plaque;PS8673;p-8039-frosted-acrylic-tx-state-cutout-on-black-plaque;CD953TX;CD953TX;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8673
ESPERA_CODIGO;Frosted Acrylic UT State Cutout on Black Plaque;PS8674;p-8040-frosted-acrylic-ut-state-cutout-on-black-plaque;CD953UT;CD953UT;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8674
ESPERA_CODIGO;Frosted Acrylic VA State Cutout on Black Plaque;PS8675;p-8041-frosted-acrylic-va-state-cutout-on-black-plaque;CD953VA;CD953VA;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8675
ESPERA_CODIGO;Frosted Acrylic VT State Cutout on Black Plaque;PS8676;p-8042-frosted-acrylic-vt-state-cutout-on-black-plaque;CD953VT;CD953VT;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8676
ESPERA_CODIGO;Frosted Acrylic WA State Cutout on Black Plaque;PS8677;p-8043-frosted-acrylic-wa-state-cutout-on-black-plaque;CD953WA;CD953WA;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8677
ESPERA_CODIGO;Frosted Acrylic WI State Cutout on Black Plaque;PS8678;p-8044-frosted-acrylic-wi-state-cutout-on-black-plaque;CD953WI;CD953WI;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8678
ESPERA_CODIGO;Frosted Acrylic WV State Cutout on Black Plaque;PS8679;p-8045-frosted-acrylic-wv-state-cutout-on-black-plaque;CD953WV;CD953WV;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8679
ESPERA_CODIGO;Frosted Acrylic WY State Cutout on Black Plaque;PS8680;p-8046-frosted-acrylic-wy-state-cutout-on-black-plaque;CD953WY;CD953WY;la unión alcanzaría ids de otro producto (CD953*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8680
ESPERA_CODIGO;Frosted Lucite Oval Cutout on Risers Award;PS6526;p-5844-frosted-lucite-oval-cutout-on-risers-award;CD900OVAL;CD900OVAL;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6526
ESPERA_CODIGO;Frosted Lucite Star Cutout on Risers Award;PS8003;p-7115-frosted-lucite-star-cutout-on-risers-award;CD900STAR;CD900STAR;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8003
ESPERA_CODIGO;Georgia State Silhouette Awards;PS6496;p-5814-georgia-state-silhouette-awards;CD900GA;CD900GA;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6496
ESPERA_CODIGO;Gold Spectrum Chisel Carved Tower Trophy Award;PS6580;p-5898-gold-spectrum-chisel-carved-tower-trophy-award;C609LGO;C609LGO;la unión alcanzaría ids de otro producto (C609L*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6580
ESPERA_CODIGO;Gold Star Power Sculptured Lucite Award;PS6583;p-5901-gold-star-power-sculptured-lucite-award;CA21AXG CA21BXG;CA21AXG CA21BXG;la unión alcanzaría ids de otro producto (CA21AX* CA21BX*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6583
ESPERA_CODIGO;Gold Star Power Sculptured Lucite Small;PS6582;p-5900-gold-star-power-sculptured-lucite-small;CA21CXG;CA21CXG;la unión alcanzaría ids de otro producto (CA21CX*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6582
ESPERA_CODIGO;Green Diamond Carved Octagon Plaque;PS6593;p-5911-green-diamond-carved-octagon-plaque;C1407LG;C1407LG;la unión alcanzaría ids de otro producto (C1407L*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6593
ESPERA_CODIGO;Hawaii State Silhouette Awards;PS6497;p-5815-hawaii-state-silhouette-awards;CD900HI;CD900HI;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6497
ESPERA_CODIGO;Idaho State Sillhouette Awards;PS6499;p-5817-idaho-state-sillhouette-awards;CD900ID;CD900ID;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6499
ESPERA_CODIGO;Illinois State Shaped Award Award;PS6531;p-5849-illinois-state-shaped-award-award;CD900IL;CD900IL;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6531
ESPERA_CODIGO;Indiana State Silhouette Awards;PS6500;p-5818-indiana-state-silhouette-awards;CD900IN;CD900IN;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6500
ESPERA_CODIGO;Iowa State Silhouette Awards;PS6498;p-5816-iowa-state-silhouette-awards;CD900IA;CD900IA;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6498
ESPERA_CODIGO;Journal with Phone Pouch Large;PS10823;p-8774-journal-with-phone-pouch-large;CM721GR CM721RW;CM721GR CM721RW;la unión alcanzaría ids de otro producto (CM721*);;https://admin.shopify.com/store/trophy-partner/products?query=PS10823
ESPERA_CODIGO;Journal with Phone Pouch Small;PS10822;p-8773-journal-with-phone-pouch-small;CM721BS;CM721BS;la unión alcanzaría ids de otro producto (CM721*);;https://admin.shopify.com/store/trophy-partner/products?query=PS10822
ESPERA_CODIGO;Kansas State Silhouette Awards;PS6501;p-5819-kansas-state-silhouette-awards;CD900KS;CD900KS;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6501
ESPERA_CODIGO;Kentucky State Silhouette Awards;PS6502;p-5820-kentucky-state-silhouette-awards;CD900KY;CD900KY;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6502
ESPERA_CODIGO;Large Rectangular Custom Digi Color Lucite Award;PS6360;p-5678-large-rectangular-custom-digi-color-lucite-award;DCCD424ACU DCCD424BCU;DCCD424ACU DCCD424BCU;la unión alcanzaría ids de otro producto (DCCD424** DCCD424B);;https://admin.shopify.com/store/trophy-partner/products?query=PS6360
ESPERA_CODIGO;Leatherette Beverage Holder;PS8908;p-8077-leatherette-beverage-holder;CM289BB CM289BV CM289WM;CM289BB CM289BV;la unión alcanzaría ids de otro producto (CM289*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8908
ESPERA_CODIGO;Leatherette Beverage Holder Large;PS10853;p-8781-leatherette-beverage-holder-large;CM289BL CM289BS CM289DB CM289GR CM289LB CM289PK CM289RS CM289RW CM289TL;CM289BL CM289BS CM289DB CM289GR CM289LB CM289PK CM289RS CM289RW CM289TL;la unión alcanzaría ids de otro producto (CM289*);;https://admin.shopify.com/store/trophy-partner/products?query=PS10853
ESPERA_CODIGO;Leatherette Flask;PS8976;p-8082-leatherette-flask;CM286BB CM286BV CM286WM;CM286BB CM286BV;la unión alcanzaría ids de otro producto (CM286*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8976
ESPERA_CODIGO;Leatherette Flask;PS10878;p-8793-leatherette-flask;CM286BL CM286BS CM286DB CM286GR CM286LB CM286PK CM286RS CM286RW CM286TL;CM286BL CM286BS CM286DB CM286GR CM286LB CM286PK CM286RS CM286RW CM286TL;la unión alcanzaría ids de otro producto (CM286*);;https://admin.shopify.com/store/trophy-partner/products?query=PS10878
ESPERA_CODIGO;Leatherette Frame  Holds Large;PS10880;p-8795-leatherette-frame-holds-large;CM722ABB;CM722ABB;la unión alcanzaría ids de otro producto (CM722A);;https://admin.shopify.com/store/trophy-partner/products?query=PS10880
ESPERA_CODIGO;Leatherette Frame  Holds Small;PS10879;p-8794-leatherette-frame-holds-small;CM722ABS CM722ABV CM722AGR CM722ALB CM722ARW CM722ATL CM722BBB CM722BBS CM722BBV CM722BGR CM722BLB CM722BRW CM722BTL;CM722ABS CM722ABV CM722AGR CM722ALB CM722ARW CM722ATL CM722BBB CM722BBS CM722BBV CM722BGR CM722BLB CM722BRW CM722BTL;la unión alcanzaría ids de otro producto (CM722A CM722B);;https://admin.shopify.com/store/trophy-partner/products?query=PS10879
ESPERA_CODIGO;Leatherette Journal;PS8997;p-8085-leatherette-journal;CM415BB CM415BV CM415WM;CM415BB CM415BV CM415WM;la unión alcanzaría ids de otro producto (CM415*);;https://admin.shopify.com/store/trophy-partner/products?query=PS8997
ESPERA_CODIGO;Leatherette Journal;PS10889;p-8797-leatherette-journal;CM415BS CM415CK CM415DB CM415GR CM415LB CM415PK CM415RS CM415RW CM415TL;CM415BS CM415CK CM415DB CM415GR CM415LB CM415PK CM415RS CM415RW CM415TL;la unión alcanzaría ids de otro producto (CM415*);;https://admin.shopify.com/store/trophy-partner/products?query=PS10889
ESPERA_CODIGO;Leatherette Pen Large;PS10914;p-8808-leatherette-pen-large;CM356BL CM356BS CM356DB CM356GR CM356LB CM356PK CM356RS CM356RW CM356TL;CM356BL CM356BS CM356DB CM356GR CM356LB CM356PK CM356RS CM356RW CM356TL;la unión alcanzaría ids de otro producto (CM356*);;https://admin.shopify.com/store/trophy-partner/products?query=PS10914
ESPERA_CODIGO;Leatherette Wine Bag Large;PS10950;p-8825-leatherette-wine-bag-large;CM288BS;CM288BS;la unión alcanzaría ids de otro producto (CM288*);;https://admin.shopify.com/store/trophy-partner/products?query=PS10950
ESPERA_CODIGO;Leatherette Wine Bag Small;PS10949;p-8824-leatherette-wine-bag-small;CM288DB CM288GR CM288LB CM288PK CM288RS CM288RW CM288TL;CM288DB CM288RW CM288TL;la unión alcanzaría ids de otro producto (CM288*);;https://admin.shopify.com/store/trophy-partner/products?query=PS10949
ESPERA_CODIGO;Louisiana State Silhouette Awards;PS6503;p-5821-louisiana-state-silhouette-awards;CD900LA;CD900LA;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6503
ESPERA_CODIGO;Lucite Riser Plaque with Choice Of Plate;PS6572;p-5890-lucite-riser-plaque-with-choice-of-plate;C6801GO C6802GO;C6801GO C6802GO;la unión alcanzaría ids de otro producto (C6801* C6802*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6572
ESPERA_CODIGO;Maine State Silhouette Awards;PS6506;p-5824-maine-state-silhouette-awards;CD900ME;CD900ME;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6506
ESPERA_CODIGO;Maryland State Silhouette Awards;PS6505;p-5823-maryland-state-silhouette-awards;CD900MD;CD900MD;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6505
ESPERA_CODIGO;Massachusetts State Silhouette Awards;PS6504;p-5822-massachusetts-state-silhouette-awards;CD900MA;CD900MA;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6504
ESPERA_CODIGO;Michigan State Silhouette Awards;PS6507;p-5825-michigan-state-silhouette-awards;CD900MI;CD900MI;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6507
ESPERA_CODIGO;Minnesota State Silhouette Awards;PS6508;p-5826-minnesota-state-silhouette-awards;CD900MN;CD900MN;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6508
ESPERA_CODIGO;Mississippi State Silhouette Awards;PS6510;p-5828-mississippi-state-silhouette-awards;CD900MS;CD900MS;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6510
ESPERA_CODIGO;Missouri State Silhouette Awards;PS6509;p-5827-missouri-state-silhouette-awards;CD900MO;CD900MO;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6509
ESPERA_CODIGO;Montana State Silhouette Awards;PS6511;p-5829-montana-state-silhouette-awards;CD900MT;CD900MT;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6511
ESPERA_CODIGO;Nebraska State Silhouette Awards;PS6514;p-5832-nebraska-state-silhouette-awards;CD900NE;CD900NE;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6514
ESPERA_CODIGO;Nevada State Silhouette  Awards;PS6518;p-5836-nevada-state-silhouette-awards;CD900NV;CD900NV;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6518
ESPERA_CODIGO;New Hampshire State Silhouette Awards;PS6515;p-5833-new-hampshire-state-silhouette-awards;CD900NH;CD900NH;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6515
ESPERA_CODIGO;New Jersey State Silhouette Awards;PS6516;p-5834-new-jersey-state-silhouette-awards;CD900NJ;CD900NJ;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6516
ESPERA_CODIGO;New Mexico State Silhouette Awards;PS6517;p-5835-new-mexico-state-silhouette-awards;CD900NM;CD900NM;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6517
ESPERA_CODIGO;New York State Silhouette Awards;PS6519;p-5837-new-york-state-silhouette-awards;CD900NY;CD900NY;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6519
ESPERA_CODIGO;North Carolina State Silhouette Awards;PS6512;p-5830-north-carolina-state-silhouette-awards;CD900NC;CD900NC;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6512
ESPERA_CODIGO;North Dakota State Silhouette Awards;PS6513;p-5831-north-dakota-state-silhouette-awards;CD900ND;CD900ND;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6513
ESPERA_CODIGO;Ohio State Silhouette Awards;PS6520;p-5838-ohio-state-silhouette-awards;CD900OH;CD900OH;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6520
ESPERA_CODIGO;Oklahoma State Silhouette Awards;PS6521;p-5839-oklahoma-state-silhouette-awards;CD900OK;CD900OK;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6521
ESPERA_CODIGO;Oregon State Silhouette Awards;PS6525;p-5843-oregon-state-silhouette-awards;CD900OR;CD900OR;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6525
ESPERA_CODIGO;Pennsylvania State Silhouette Awards;PS6527;p-5845-pennsylvania-state-silhouette-awards;CD900PA;CD900PA;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6527
ESPERA_CODIGO;Polar Camel Ringneck Tumblers Personalized;PS6850;p-6168-polar-camel-ringneck-tumblers-personalized;CM711 CM710;CM711;la unión alcanzaría ids de otro producto (CM711);;https://admin.shopify.com/store/trophy-partner/products?query=PS6850
ESPERA_CODIGO;Polar Camel Stemless Wine Tumblers Personalized;PS8002;p-6356-polar-camel-stemless-wine-tumblers-personalized;CM712 CM713;CM712;la unión alcanzaría ids de otro producto (CM712);;https://admin.shopify.com/store/trophy-partner/products?query=PS8002
ESPERA_CODIGO;Rectangular Digi Color Lucite Ribbon Award;PS9350;p-8160-rectangular-digi-color-lucite-ribbon-award;DCCD424ARB DCCD424BRB;DCCD424ARB DCCD424BRB;la unión alcanzaría ids de otro producto (DCCD424** DCCD425**);;https://admin.shopify.com/store/trophy-partner/products?query=PS9350
ESPERA_CODIGO;Red Accent Clear Center Crystal;PS9323;p-8151-red-accent-clear-center-crystal;GM809ARE GM809BRE GM809CRE;GM809ARE GM809BRE GM809CRE;la unión alcanzaría ids de otro producto (GM809A* GM809B* GM809C*);;https://admin.shopify.com/store/trophy-partner/products?query=PS9323
ESPERA_CODIGO;Red Diamond Carve Lucite Octagon Plaque;PS6882;p-6200-red-diamond-carve-lucite-octagon-plaque;C1407LR;C1407LR;la unión alcanzaría ids de otro producto (C1407L*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6882
ESPERA_CODIGO;Rhode Island State Silhouette Awards;PS6528;p-5846-rhode-island-state-silhouette-awards;CD900RI;CD900RI;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6528
ESPERA_CODIGO;Silver Lucite Riser Plaque;PS6923;p-6241-silver-lucite-riser-plaque;C6801S C6802S;C6801S C6802S;la unión alcanzaría ids de otro producto (C6801* C6802*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6923
ESPERA_CODIGO;Slide-in Certificate Ebony Plaque in Gift Box;PS6949;p-6267-slide-in-certificate-ebony-plaque-in-gift-box;CD120G;CD120G;la unión alcanzaría ids de otro producto (CD120*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6949
ESPERA_CODIGO;Slide-in Certificate Rosewood Plaque in Gift Box;PS6950;p-6268-slide-in-certificate-rosewood-plaque-in-gift-box;CD121G;CD121G;la unión alcanzaría ids de otro producto (CD121*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6950
ESPERA_CODIGO;Slide-in Certificate Rosewood Plaque in Mailer Box;PS6951;p-6269-slide-in-certificate-rosewood-plaque-in-mailer-box;CD121M;CD121M;la unión alcanzaría ids de otro producto (CD121*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6951
ESPERA_CODIGO;South Carolina State Silhouette Awards;PS6529;p-5847-south-carolina-state-silhouette-awards;CD900SC;CD900SC;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6529
ESPERA_CODIGO;South Dakota State Silhouette Awards;PS6530;p-5848-south-dakota-state-silhouette-awards;CD900SD;CD900SD;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6530
ESPERA_CODIGO;Tennessee State Silhouette Awards;PS6532;p-5850-tennessee-state-silhouette-awards;CD900TN;CD900TN;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6532
ESPERA_CODIGO;Texas State Silhouette Awards;PS6533;p-5851-texas-state-silhouette-awards;CD900TX;CD900TX;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6533
ESPERA_CODIGO;Two-Tone Clear and Blue Crescent Curved Glass (Includes Silver Color;PS11481;p-8896-two-tone-clear-and-blue-crescent-curved-glass-includes-silver-color;GI586BL;GI586BL;la unión alcanzaría ids de otro producto (GI586*);;https://admin.shopify.com/store/trophy-partner/products?query=PS11481
ESPERA_CODIGO;Utah State Silhouette Awards;PS6534;p-5852-utah-state-silhouette-awards;CD900UT;CD900UT;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6534
ESPERA_CODIGO;Vermont State Silhouette Awards;PS6536;p-5854-vermont-state-silhouette-awards;CD900VT;CD900VT;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6536
ESPERA_CODIGO;Virginia State Silhouette Awards;PS6535;p-5853-virginia-state-silhouette-awards;CD900VA;CD900VA;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6535
ESPERA_CODIGO;Walnut Finish Plaque w/ Choice Of Plate & Board;PS7009;p-6327-walnut-finish-plaque-w-choice-of-plate-board;DCC3001CWN DCC3001DWN DCC3001EWN;DCC3001CWN DCC3001DWN DCC3001EWN;la unión alcanzaría ids de otro producto (DCC3001C* DCC3001D* DCC3001E*);;https://admin.shopify.com/store/trophy-partner/products?query=PS7009
ESPERA_CODIGO;Washington State Silhouette Awards;PS6537;p-5855-washington-state-silhouette-awards;CD900WA;CD900WA;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6537
ESPERA_CODIGO;West Virginia State Silhouette Awards;PS6539;p-5857-west-virginia-state-silhouette-awards;CD900WV;CD900WV;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6539
ESPERA_CODIGO;Wisconsin State Silhouette Awards;PS6538;p-5856-wisconsin-state-silhouette-awards;CD900WI;CD900WI;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6538
ESPERA_CODIGO;Wyoming State Silhouette Awards;PS6540;p-5858-wyoming-state-silhouette-awards;CD900WY;CD900WY;la unión alcanzaría ids de otro producto (CD900*);;https://admin.shopify.com/store/trophy-partner/products?query=PS6540
FUSION;3 Tier Glass Tower Award Amber;PS6019;p-5337-3-tier-glass-tower-award-amber;GI603AM;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6019
FUSION;3 Tier Glass Tower Blue Award;PS6020;p-5338-3-tier-glass-tower-blue-award;GI603BL;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6020
FUSION;6 oz Powder Coated Green Stainless Steel Lasered Flask;PS9785;p-8695-6-oz-powder-coated-green-stainless-steel-lasered-flask;CM254GR;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9785
FUSION;6 oz. Matte Black Stainless Steel Lasered Flask;PS9784;p-8694-6-oz-matte-black-stainless-steel-lasered-flask;CM254BK;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9784
FUSION;7-Piece Black/Silver Leatherette Manicure Gift Set;PS9786;p-8696-7-piece-blacksilver-leatherette-manicure-gift-set;CM293BS;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9786
FUSION;7-Piece Dark Brown Leatherette Manicure Gift Set;PS9787;p-8697-7-piece-dark-brown-leatherette-manicure-gift-set;CM293DB;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9787
FUSION;7-Piece Light Brown Leatherette Manicure Gift Set;PS9789;p-8698-7-piece-light-brown-leatherette-manicure-gift-set;CM293LB;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9789
FUSION;7-Piece Pink Leatherette Manicure Gift Set;PS9790;p-8699-7-piece-pink-leatherette-manicure-gift-set;CM293PK;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9790
FUSION;7-Piece Rawhide Leatherette Manicure Gift Set;PS9791;p-8700-7-piece-rawhide-leatherette-manicure-gift-set;CM293RW;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS9791
FUSION;Angular Clear/Black Glass Award;PS8097;p-7837-angular-clearblack-glass-award;GI672BK;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS8097
FUSION;Angular Clear/Blue Glass Award;PS8098;p-7838-angular-clearblue-glass-award;GI672B;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS8098
FUSION;Anniversary Freestanding 1 Year Award;PS6059-1;p-7628-anniversary-freestanding-1-year-award;CD904Y1;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6059-1
FUSION;Anniversary Freestanding 3 Year Award;PS6059-3;p-7627-anniversary-freestanding-3-year-award;CD904Y3;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6059-3
FUSION;Anniversary Freestanding 5 Year Award;PS6059;p-5377-anniversary-freestanding-5-year-award;CD904Y5;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6059
FUSION;Black Certificate Frame with Silver Metallized Accent;PS10012;p-8709-black-certificate-frame-with-silver-metallized-accent;C4802BS;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS10012
FUSION;Black Chisel Carve Tower Award on Base;PS6112;p-5430-black-chisel-carve-tower-award-on-base;C701LBK C701BLBK;;2 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6112
FUSION;Black Curved Beveled;PS6115;p-5433-black-curved-beveled;GI515BK;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS6115
FUSION;Black Walnut Cutting & Charcuterie Board;PS8222;p-7882-black-walnut-cutting-charcuterie-board;CM750A CM750C CM750D CM750B;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS8222
FUSION;Black Walnut Cutting & Charcuterie Board Large;PS8221;p-7881-black-walnut-cutting-charcuterie-board-large;CM750E CM750F;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS8221
FUSION;Black/Silver Leatherette Oval Keychain;PS10040;p-8710-blacksilver-leatherette-oval-keychain;CM291BS;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS10040
FUSION;Black/Silver Leatherette Phone Easel;PS10041;p-8711-blacksilver-leatherette-phone-easel;CM296BS;;1 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS10041
FUSION;Blue Acrylic Color Drops Award;PS8232;p-7888-blue-acrylic-color-drops-award;CD1101AB CD1101BB CD1101CB;;3 producto(s) PaceSetter repartidos entre varios de la tienda;;https://admin.shopify.com/store/trophy-partner/products?query=PS8232
